ma,year,R_squared,SYNCH,BIG4,VOL,SIZE,LEV,S_ROA,M/B,INDN,INDS,Lamda,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
AMV,2020,0.354858042,-0.597752556,0,3.67406524,11.964006,0.110014052,0.161916293,0.481940904,1.098612289,28.18343862,0.626511925,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AMV,2023,0.822831208,1.535648178,0,3.746527731,12.2951091,0.143358936,0.143792558,0.29477932,1.098612289,28.77480044,0.617734432,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AMV,2021,0.373117705,-0.518864863,0,5.022356791,12.1847024,0.206404646,0.152343226,0.262619604,1.098612289,28.53546363,0.618436694,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ANV,2016,0.029256375,-3.501964891,0,0.045706588,12.47969418,0.566241472,0.004040482,0.599996467,2.708050201,32.04885343,0.622163882,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ANV,2017,0.056824252,-2.809289435,0,0.358351668,12.43173594,0.484159962,0.026973728,2.439961363,2.772588722,32.11045936,0.628517667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ANV,2020,0.427220516,-0.293200489,0,0.646680893,12.6843138,0.517183318,0.087870414,1.535519674,2.772588722,32.19421151,0.637217445,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ANV,2019,0.177469456,-1.533587103,0,1.000479747,12.61643325,0.422903997,0.096297104,1.325609169,2.772588722,32.10607173,0.610643889,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ANV,2021,0.403446373,-0.391125566,0,1.348466138,12.68905832,0.522099513,0.082780906,1.59452816,2.772588722,32.03337196,0.626690807,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ANV,2018,0.159086725,-1.665039039,0,1.389438492,12.53466928,0.460453818,0.091185366,1.512323339,2.772588722,32.17658843,0.59421856,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ANV,2022,0.562963965,0.253199967,0,2.536834692,12.73780096,0.47286287,0.079264983,1.400536031,2.772588722,32.14319524,0.603609027,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ANV,2023,0.613735834,0.463043094,0,3.442169325,12.70864777,0.442978583,0.077998635,1.629465971,2.772588722,32.18645366,0.609356379,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
APH,2022,0.743463767,1.064050116,1,-1.618166436,13.09878767,0.501656815,0.01959255,0.325628814,2.564949357,,0.404537206,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
APH,2020,0.950752578,2.960396839,1,0.159806613,13.01843126,0.578996758,0.021120922,1.085249734,2.564949357,,0.553259328,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
APH,2023,0.437214539,-0.252474482,1,0.21007437,13.09245662,0.537083134,0.018268078,0.277633431,2.564949357,,0.445769915,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
APH,2021,0.938672164,2.728232444,1,0.23313366,13.090895,0.517934424,0.019769674,0.241833035,2.564949357,,0.441043536,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
API,2019,0.008567887,-4.751129346,0,0.005739319,12.38965722,0.799039541,0.024507876,1.174169161,4.234106505,34.59463017,0.615631272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
API,2020,0.047775445,-2.99228909,0,0.116156499,12.46815379,0.817242654,0.02194145,4.134305752,4.234106505,34.71480462,0.602636182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
API,2018,0.029655934,-3.487988492,0,0.11855756,12.23532203,0.727353903,0.027576126,0.908585759,4.17438727,34.3131777,0.588259864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
API,2017,0.003641716,-5.611651961,0,0.265414269,12.10657095,0.660483676,0.033768753,1.769914249,4.060443011,33.93629167,0.612235233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
API,2016,0.054518679,-2.853150763,0,0.645824285,11.85650001,0.480602521,0.016289856,2.828131065,3.931825633,33.647854,0.613776659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
API,2022,0.487019637,-0.051933123,0,0.789013805,12.40386787,0.611279446,0.025857116,0.460894602,4.234106505,35.06242625,0.612138642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
API,2021,0.127107933,-1.92677532,0,2.113061825,12.45486311,0.703494976,0.027163063,0.397995522,4.234106505,34.81663746,0.607859022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
API,2023,0.273385478,-0.977513301,0,3.093948283,12.35906982,0.592582942,0.030014571,0.7854589,4.234106505,35.16238338,0.650684645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ARM,2022,0.024605785,-3.679860153,0,0.000286482,11.07719683,0.701185691,0.029222263,1.92634279,0.693147181,25.99804656,0.677813116,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ARM,2023,0.073123063,-2.539676991,0,0.017762423,11.24955409,0.789393918,0.02823932,2.328480185,0.693147181,26.27882425,0.676001301,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ARM,2017,0.082066043,-2.414601122,0,0.027965245,11.09524474,0.692931042,0.003004979,2.271554263,0.693147181,25.92890862,0.674537737,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARM,2021,0.046855238,-3.012703988,0,0.033299984,11.07886253,0.696557246,0.029144292,4.275335724,0.693147181,26.00964097,0.662150775,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ARM,2020,0.032473645,-3.394313821,0,0.057125505,11.28700153,0.811976956,0.025691819,4.272652866,0.693147181,26.28325928,0.672511309,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ARM,2019,0.021269464,-3.828983913,0,0.141327659,11.2060216,0.740103122,0.01122289,2.793500908,0.693147181,26.10782022,0.671275143,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ARM,2016,0.501529306,0.006117241,0,0.165664828,11.0055689,0.628977203,0.000460933,2.207696913,0.693147181,25.77453058,0.654245286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARM,2018,0.144422167,-1.779036341,0,0.183312798,11.06003008,0.650386286,0.009690446,2.325106935,0.693147181,25.87022065,0.656120903,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASG,2023,0.032693935,-3.387325366,0,0.001640909,12.48431562,0.39333165,0.047622113,0.864718365,3.135494216,,0.654837666,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ASG,2022,0.050869145,-2.92629013,0,0.07754675,12.49159111,0.394158063,0.04362944,0.946125365,3.135494216,,0.653377541,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ASG,2020,0.074901231,-2.513730181,0,0.144251605,12.30025812,0.337743173,0.040163167,1.339899289,3.135494216,,0.678059635,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ASG,2021,0.141007193,-1.806949646,0,0.245897959,12.33013716,0.354986379,0.045575313,1.340923769,3.135494216,,0.66969566,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ASM,2016,0.25933485,-1.049428552,0,1.4776597,12.68846631,0.458137132,0.012328222,0.935622755,2.708050201,32.04885343,0.641049274,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ASM,2019,0.089269828,-2.322583107,0,1.707299091,13.19302191,0.595938287,0.03813423,0.745564358,2.772588722,32.10607173,0.447449225,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ASM,2023,0.633963048,0.549256381,0,2.212091558,13.30765546,0.614610355,0.030870908,0.393446047,2.772588722,32.18645366,0.487846701,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ASM,2022,0.612381047,0.457331939,0,2.243955711,13.28072278,0.589244661,0.030634793,0.45715472,2.772588722,32.14319524,0.456903807,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ASM,2020,0.412370368,-0.354174973,0,2.366484503,13.24562604,0.609641204,0.03539596,0.563156757,2.772588722,32.19421151,0.486717645,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ASM,2017,0.112761502,-2.062838839,0,3.075112243,12.74902423,0.493564467,0.008837699,0.697320039,2.772588722,32.11045936,0.654952102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ASM,2021,0.398106957,-0.413359056,0,3.435288996,13.25933375,0.583009949,0.032761547,0.298969391,2.772588722,32.03337196,0.498067486,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ASM,2018,0.322956747,-0.740216757,0,3.519556024,13.0782922,0.520904178,0.043886423,0.26270607,2.772588722,32.17658843,0.518953651,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ASP,2022,0.35339507,-0.60414888,0,0.135310599,12.32285349,0.766825068,0.020723598,0.418794368,2.833213344,32.2642951,0.6282214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ASP,2018,0.051943908,-2.904249231,0,0.160129819,12.19622461,0.693595402,0.029596541,0.542939747,2.833213344,31.99055955,0.629907278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2016,0.015412951,-4.157014152,0,0.277570734,11.93767918,0.552781538,0.032830844,0.650546521,2.63905733,31.86793256,0.645916091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2020,0.320168832,-0.752996029,0,0.285016182,12.25432027,0.717481563,0.023023183,0.927207564,2.833213344,32.0172407,0.655300036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2019,0.016630475,-4.079748115,0,0.291661699,12.21138893,0.695591441,0.025733924,0.523223408,2.833213344,31.98900664,0.651594316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2017,0.022283589,-3.78136917,0,0.378509985,12.12912004,0.684959768,0.032670189,0.528248996,2.708050201,31.96171991,0.660845452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2023,0.114793094,-2.042690084,0,0.442495328,12.35638074,0.828154914,0.026746448,0.400746425,2.833213344,32.3180592,0.66499527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ASP,2021,0.126169416,-1.935260939,0,1.941232084,12.30708725,0.757640778,0.021196468,0.394270288,2.833213344,32.22004035,0.640102925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
AST,2023,0.018857986,-3.951780713,1,0.061060919,11.88152402,0.227947305,0.170245745,4.326034705,2.197224577,32.18893907,0.642333123,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AST,2022,0.171091063,-1.577914355,1,0.09971174,11.76257777,0.213161125,0.180107317,5.532698015,2.197224577,32.09915411,0.641084473,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AST,2021,0.136810682,-1.842035952,1,0.25029601,11.70116519,0.179242561,0.192984163,6.175170163,2.197224577,32.1679743,0.672481749,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
AST,2020,0.354555263,-0.599075372,1,0.454378369,11.79585987,0.135541251,0.146026798,4.347893255,2.197224577,31.80969652,0.688087266,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AST,2019,0.020932941,-3.845276117,1,0.501008396,11.94136683,0.262831798,0.106956985,4.192087561,2.197224577,31.72157279,0.642527768,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AST,2018,0.07949537,-2.449223249,1,0.940084706,11.82351712,0.166841929,0.120335552,5.514128785,2.197224577,31.44300018,0.615457989,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2020,0.095607546,-2.247011646,0,0.000459942,10.72714856,0.2175259,0.022029129,2.758324834,0,24.70017237,0.677105925,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2023,0.899999197,2.197215652,0,0.009788126,10.70239846,0.137750789,0.01960979,0.684629656,0,24.64318315,0.680859983,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ATS,2019,0.214600862,-1.297412198,0,0.036692898,10.71194334,0.18199018,0.023048726,2.823872653,0,24.66516104,0.668121398,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2022,0.995169659,5.327996215,0,0.440080087,10.68325028,0.103671126,0.020174833,1.603302862,0,24.59909284,0.674893372,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ATS,2021,0.388541773,-0.453445951,0,0.752750947,10.77170735,0.282520457,0.021654462,1.06448828,0,24.80277276,0.680316948,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ATS,2018,0.436261076,-0.25635038,0,0.824689333,10.79508339,0.325160233,0.02293444,2.726828522,0,24.8565981,0.651419506,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2016,0.93837286,2.723045016,0,2.040731757,10.81702175,0.378823307,0.018947181,4.42219992,0,24.90711303,0.637733056,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2017,0.481568403,-0.073759811,0,2.66525039,10.8724224,0.440581818,0.022217418,3.323565562,0,25.03467775,0.667528103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BAF,2021,0.606274981,0.431680901,0,0.162135633,12.73697353,0.733415267,0.025395925,0.924857655,2.772588722,,0.511734749,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAF,2023,0.291943891,-0.885961712,1,3.845340811,12.81515658,0.707924529,0.026624389,1.556793855,2.772588722,,0.599906679,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BAF,2022,0.260895704,-1.041318317,1,4.002120568,12.67477814,0.631500814,0.028298322,1.647129517,2.772588722,,0.564668185,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BAX,2017,0.005420483,-5.212135191,0,0.018073785,11.69861927,0.711292377,0.003197421,1.176810886,4.276666119,32.57285203,0.683996422,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2023,0.011029892,-4.496055041,0,0.022946478,11.86023651,0.709372227,0.042202066,1.631001071,4.317488114,33.30491724,0.681188703,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BAX,2018,0.007270147,-4.916682113,0,0.02380137,11.80541865,0.793825818,0.004496714,3.031725523,4.304065093,32.64948284,0.654895649,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2022,0.017099096,-4.051482712,0,0.064458603,11.88522384,0.680776856,0.043025026,1.40522196,4.317488114,33.21632551,0.680048421,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BAX,2020,0.068780514,-2.605574527,0,0.21538605,11.93882733,0.67812456,0.050809979,2.088231658,4.317488114,32.999352,0.68258906,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2019,0.082525257,-2.408520661,0,0.320286949,11.94971292,0.796620431,0.029420829,3.598825102,4.317488114,32.91248804,0.668360895,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2021,0.122905426,-1.965199656,0,0.332970717,11.91822604,0.726673402,0.046432573,2.538773379,4.317488114,33.13744095,0.674425425,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BBC,2023,0.030095351,-3.472827045,1,0.008178132,12.36694393,0.393273461,0.028733949,0.682479642,2.944438979,33.27827289,0.66311332,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BBC,2018,0.01446636,-4.221357336,1,0.008588133,12.09851808,0.268663326,0.005726158,1.005014094,2.944438979,32.65649857,0.640852868,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2019,0.004535741,-5.391220718,1,0.015294627,12.19602365,0.360770199,0.009898888,1.049171378,2.944438979,32.89920637,0.660063385,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2016,0.025145646,-3.657603327,1,0.048995194,12.01751249,0.276897441,0.004120352,1.833230355,2.890371758,32.51928993,0.635164499,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2017,0.017289408,-4.040220598,1,0.066828842,12.0490082,0.267995991,0.005357085,1.260838732,2.890371758,32.61661942,0.660750771,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2022,0.016489401,-4.0884106,1,0.409683209,12.2672604,0.263219921,0.028904617,0.722145202,2.944438979,33.20259796,0.658870619,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BBC,2020,0.046025841,-3.031433577,1,0.48071258,12.18839468,0.289922551,0.012274908,0.964043355,2.944438979,33.02024369,0.672299709,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2021,0.042268449,-3.120526592,1,1.287275666,12.21472152,0.401377593,0.027124422,0.842164044,2.944438979,33.13390552,0.668046741,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BBS,2019,0.004982219,-5.296885144,0,0.003587453,11.6321331,0.754302537,0.012958646,0.666504892,2.564949357,29.55869141,0.682292001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2020,0.006175395,-5.080987953,0,0.009370514,11.58624677,0.72370835,0.011815477,0.726317361,2.564949357,29.64466303,0.68874442,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2016,0.01741723,-4.032724658,0,0.103951573,11.41717301,0.59288206,0.001131797,0.648568488,2.48490665,28.91066454,0.660031941,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2017,0.027129733,-3.579620464,0,0.2242248,11.56186067,0.716588639,0.013764396,0.615430742,2.48490665,29.06830764,0.683076998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2023,0.01749438,-4.028226356,0,0.240874538,11.47618905,0.64190387,0.009589238,0.615680303,2.564949357,30.00746416,0.68268858,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BBS,2022,0.033988405,-3.347156386,0,0.271096216,11.53594174,0.682571184,0.01013683,0.605279338,2.564949357,29.97726019,0.681928735,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BBS,2021,0.075740273,-2.501683095,0,0.281996826,11.59611859,0.719852557,0.010944915,0.569948084,2.564949357,29.84826268,0.681526239,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BBS,2018,0.018462174,-3.973396549,0,0.282267041,11.63127156,0.755704436,0.013756639,0.665920063,2.564949357,29.41419703,0.663838307,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2017,0.059929395,-2.752787859,1,-0.485643438,12.68486587,0.627790229,0.030106852,0.415228975,3.737669618,31.83863446,0.66615126,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2018,0.085000074,-2.376271858,1,0.152295924,12.65812754,0.586534747,0.025483042,0.391688319,3.761200116,31.90152527,0.612127139,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2019,0.145107922,-1.773497485,1,0.427095286,12.65695356,0.55790522,0.022076314,0.53726618,3.761200116,31.96163948,0.629344137,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2020,0.314449696,-0.779397764,1,0.601452841,12.61572339,0.487453587,0.019863002,1.042417599,3.761200116,32.00997821,0.625677275,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2016,0.183395564,-1.49350944,1,0.624080158,12.67589999,0.59091111,0.001841593,0.402692049,3.713572067,31.7447172,0.598459239,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2022,0.636266286,0.559195119,1,1.465489967,12.61269744,0.482179309,0.017617962,0.667523101,3.761200116,32.18623781,0.620821683,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BCC,2023,0.483234751,-0.067086147,1,1.525368028,12.56309093,0.511878037,0.033199749,0.545322113,3.761200116,32.17513581,0.669223952,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BCC,2021,0.305357788,-0.821912748,1,3.156750327,12.58842794,0.453448217,0.018484406,0.628072525,3.761200116,32.09515594,0.618834985,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BCE,2017,0.018890339,-3.95003363,0,0.198345826,12.06354567,0.692018407,0.007222097,0.486383304,4.276666119,32.57285203,0.680948748,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2018,0.035414492,-3.304577376,0,0.211540481,12.11135246,0.716738473,0.009201043,0.566316552,4.304065093,32.64948284,0.666114352,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2019,0.035885198,-3.290885492,0,0.294060061,11.93252414,0.571442428,0.010414503,1.083437385,4.317488114,32.91248804,0.67516861,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2016,0.075929593,-2.498981768,0,0.522584295,12.10176881,0.71832608,0.002773045,0.48447754,4.189654742,32.33691014,0.656529352,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2023,0.127014531,-1.927617414,0,0.694090749,11.83735924,0.515146842,0.036046971,0.605723446,4.317488114,33.30491724,0.684525484,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BCE,2020,0.192481854,-1.433963645,0,0.868199185,11.97215632,0.618755986,0.010992293,1.384349804,4.317488114,32.999352,0.684622405,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2022,0.578003982,0.314584882,0,1.61665885,11.81180051,0.486957996,0.038347523,0.613455636,4.317488114,33.21632551,0.708328313,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BCE,2021,0.346421605,-0.634805943,0,3.032509529,11.90780285,0.51428817,0.010035242,0.50609827,4.317488114,33.13744095,0.685264709,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BCF,2023,0.022594836,-3.767179881,0,0.01173725,11.68251705,0.265515849,0.048739284,3.359886803,2.944438979,,0.656812729,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BCF,2021,0.030178737,-3.469974198,0,0.01576103,11.60912746,0.255445878,0.044921318,3.13426212,2.944438979,,0.659450167,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BCF,2022,0.002782919,-5.881468219,0,0.040311848,11.65521733,0.250082942,0.048164605,2.667917751,2.944438979,,0.660165162,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BCF,2020,0.012900703,-4.337488822,0,0.04550717,11.59523584,0.30234493,0.043198722,2.724577087,2.944438979,,0.670360153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BCM,2018,0.020670097,-3.858180504,0,0.006731948,13.6549947,0.701432568,0.015761547,2.15797119,4.17438727,34.3131777,0.477071686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BCM,2019,0.02431951,-3.691856256,0,0.013846142,13.63864494,0.638058028,0.020597466,3.417116659,4.234106505,34.59463017,0.460187715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BCM,2020,0.292937231,-0.881161085,0,0.015217558,13.69122798,0.662485102,0.019374908,4.245494965,4.234106505,34.71480462,0.491969586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BCM,2021,0.262787627,-1.031529805,0,0.046650668,13.69018208,0.651057897,0.017692182,4.957797611,4.234106505,34.81663746,0.46949409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BCM,2023,0.340902366,-0.65927556,0,0.069383715,13.7277356,0.635502272,0.016310379,3.826858606,4.234106505,35.16238338,0.462617081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BCM,2022,0.352659125,-0.607371071,0,0.075533065,13.68399606,0.632239687,0.016437995,4.829853564,4.234106505,35.06242625,0.477135054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
BDB,2019,0.029365688,-3.49812286,0,0,10.22929904,0.233692176,0.013759382,0.936359525,2.995732274,28.76942694,0.679912237,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2020,0.009390177,-4.658656562,0,0.001775711,10.25070321,0.238140804,0.015550219,1.153873107,2.995732274,28.78669004,0.686682854,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2018,0.007527804,-4.881595629,0,0.006839194,10.20107393,0.200817337,0.014153288,0.931516368,2.995732274,28.69776577,0.661923666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2016,0.004665361,-5.3629138,0,0.006917723,10.1858359,0.155265475,0.022427329,0.869290698,2.995732274,28.60030932,0.659479771,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2022,0.010115847,-4.583484677,0,0.010741007,10.32940113,0.338360335,0.014179197,0.845287356,2.995732274,28.92239926,0.681771331,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BDB,2017,0.012338994,-4.382575074,0,0.011644387,10.18013065,0.155951095,0.016415186,0.925576273,2.995732274,28.67793837,0.67967055,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2023,0.016330093,-4.098280786,0,0.046859676,10.29362687,0.300977942,0.014199457,1.04909156,2.995732274,28.94892524,0.68025699,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BDB,2021,0.008583122,-4.749337426,0,0.079414534,10.38961526,0.425337726,0.015314236,0.943137973,2.995732274,28.88547497,0.681821357,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BED,2023,0.018184546,-3.988831263,0,0.004841613,10.7299973,0.19841548,0.116443301,2.146472595,2.995732274,28.94892524,0.672010144,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BED,2020,0.002868559,-5.851072678,0,0.005137083,10.71991182,0.196034387,0.140597678,3.27137095,2.995732274,28.78669004,0.67308958,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BED,2021,0.008785547,-4.725822917,0,0.005486847,10.70690296,0.205221038,0.130912366,2.957636681,2.995732274,28.88547497,0.667039278,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BED,2019,0.005753834,-5.152118423,0,0.072802721,10.70417067,0.189469684,0.156398088,2.340622072,2.995732274,28.76942694,0.670583471,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2018,0.029909097,-3.479227108,0,0.095650271,10.85725775,0.139527406,0.175971045,1.888822148,2.995732274,28.69776577,0.654182685,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2017,0.010000937,-4.595025178,0,0.126771036,10.7112522,0.231562799,0.015342821,1.745775954,2.995732274,28.67793837,0.674985253,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2016,0.019423007,-3.921682856,0,0.630265201,10.73136035,0.163236089,0.016862665,2.196200092,2.995732274,28.60030932,0.650185393,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2022,0.002570777,-5.960972964,0,4.16E-09,10.69244669,0.207255398,0.124480294,3.065590708,2.995732274,28.92239926,0.666205447,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BFC,2018,0.254753344,-1.073419447,0,0.246305795,12.57025116,0.680205021,0.013445777,0.553003635,3.044522438,31.54911059,0.564597273,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
